Periods,Units,beta,beta_sd,Type
70,10,1.99893539576805,0.0107174987796399,X unit root (2)
100,10,1.99987012535983,0.00724704194148259,X unit root (2)
200,10,2.00014696779997,0.00397198038689965,X unit root (2)
300,10,1.99984175770611,0.00273961296738822,X unit root (2)
400,10,1.99992697867683,0.0020274533509081,X unit root (2)
500,10,2.00009222036866,0.00161589837384838,X unit root (2)
10,30,2.00135828457443,0.0254873868357229,X unit root (2)
30,30,2.00091297946521,0.0110085784877962,X unit root (2)
50,30,2.00016998695352,0.00781027134616761,X unit root (2)
70,30,1.99980484437256,0.00542743426102445,X unit root (2)
100,30,2.00023581974285,0.0039717898334318,X unit root (2)
200,30,1.99999000353692,0.00229661482001691,X unit root (2)
300,30,1.99992506131317,0.00151780492788092,X unit root (2)
400,30,1.99999698727524,0.00113138243272535,X unit root (2)
500,30,2.00002165856849,0.000849808281775633,X unit root (2)
10,50,1.99959107419986,0.0198853861115361,X unit root (2)
30,50,1.9998356455573,0.0085582394501777,X unit root (2)
50,50,1.99966992641729,0.00581190453731211,X unit root (2)
70,50,2.0000742329691,0.00419076737090778,X unit root (2)
100,50,2.00019615280499,0.00307039076443206,X unit root (2)
200,50,2.00004818243772,0.00174214572908967,X unit root (2)
300,50,1.99987323309456,0.00119343770654063,X unit root (2)
400,50,2.0000403096449,0.000843931179054849,X unit root (2)
500,50,2.00000935238386,0.000704998177997443,X unit root (2)
10,70,2.00084311740909,0.0159840430254082,X unit root (2)
30,70,2.00016593852118,0.00768059778353937,X unit root (2)
50,70,1.99974778048945,0.00497769795108488,X unit root (2)
70,70,2.00003493259831,0.00386918803337919,X unit root (2)
100,70,1.99995004231086,0.00259050476140127,X unit root (2)
200,70,1.99994556975709,0.00141569052242858,X unit root (2)
300,70,1.99997865283543,0.000944436778771723,X unit root (2)
400,70,2.00000145719413,0.000762591420419689,X unit root (2)
500,70,2.00003704992047,0.000608885249742415,X unit root (2)
10,100,2.00096653220578,0.0139979786789764,X unit root (2)
30,100,1.99984793322636,0.00570647157147371,X unit root (2)
50,100,1.99985703506928,0.00390271891278045,X unit root (2)
70,100,2.00008770078751,0.00311117357971428,X unit root (2)
100,100,1.99987818659311,0.00220123848989487,X unit root (2)
200,100,2.00002085787289,0.00105929117856594,X unit root (2)
300,100,1.99995733601858,0.00082485123418888,X unit root (2)
400,100,2.00005818718356,0.000575397456204092,X unit root (2)
500,100,1.99998769655193,0.000478718325002973,X unit root (2)
10,200,1.99980215718977,0.00911767955157412,X unit root (2)
30,200,1.99980465859601,0.00437721743934497,X unit root (2)
50,200,1.99994654989032,0.00288687961824099,X unit root (2)
70,200,1.99989268966133,0.00219786663061969,X unit root (2)
100,200,1.99995983525482,0.00162136870345703,X unit root (2)
200,200,1.99999400319002,0.000828028127567395,X unit root (2)
300,200,1.99992911468641,0.000577365357021833,X unit root (2)
400,200,1.99997274431209,0.00041461204534662,X unit root (2)
500,200,1.99999487604002,0.000352344247260383,X unit root (2)
10,300,1.99949167649816,0.00791760154265082,X unit root (2)
30,300,1.99998304268516,0.00360587805930731,X unit root (2)
50,300,1.99998558365902,0.00240710536383216,X unit root (2)
70,300,2.00000852772443,0.00175162762292877,X unit root (2)
100,300,2.00003683682915,0.00128695054595577,X unit root (2)
200,300,1.99998105073551,0.000647248013947893,X unit root (2)
300,300,2.00000539048237,0.00044773326214995,X unit root (2)
400,300,1.99998513853484,0.000331687229415728,X unit root (2)
500,300,1.99998483930966,0.000265907168106603,X unit root (2)
10,400,1.99979540549042,0.00734336249983585,X unit root (2)
30,400,1.99978675671945,0.00289935427953119,X unit root (2)
50,400,1.99989116394175,0.00199606307677676,X unit root (2)
70,400,2.00001280337657,0.00150853477365114,X unit root (2)
100,400,1.9999847862749,0.00108525037811033,X unit root (2)
200,400,2.00000849611073,0.000555286784971896,X unit root (2)
300,400,2.00001155375628,0.000365433262152662,X unit root (2)
400,400,1.99997523829681,0.000299591523424945,X unit root (2)
500,400,2.00001910681535,0.00025541429632168,X unit root (2)
10,500,2.00026289784595,0.00614837287402399,X unit root (2)
30,500,2.0001092241034,0.0027236452778894,X unit root (2)
50,500,1.9999201882765,0.00180056612218114,X unit root (2)
70,500,2.00001437137555,0.00141505957398836,X unit root (2)
100,500,2.00001562468872,0.000974354023132375,X unit root (2)
200,500,2.00000680449847,0.000514221100703324,X unit root (2)
300,500,2.00000869140671,0.00035282302971835,X unit root (2)
400,500,2.00000909314817,0.000270838521315596,X unit root (2)
500,500,1.9999916415062,0.000204160699280773,X unit root (2)
