Periods,Units,beta,beta_sd,Type
70,500,47.3174456772725,0.774072860025547,Begge unit root (1)
100,500,67.3290610713211,1.03197273398968,Begge unit root (1)
200,500,133.890145035988,2.18094955851143,Begge unit root (1)
300,500,200.459867991064,3.53743330877472,Begge unit root (1)
400,500,267.029590734806,4.52831521428133,Begge unit root (1)
500,500,333.632803473762,5.47705706309468,Begge unit root (1)
10,10,1.81057754343054,0.426738107223534,Y unit root (1)
30,10,1.95565568517295,0.441101128853165,Y unit root (1)
50,10,1.99043416055366,0.517182123909195,Y unit root (1)
70,10,1.99325461248296,0.488058944320262,Y unit root (1)
100,10,1.99748304176577,0.461556545631022,Y unit root (1)
200,10,2.02559436515113,0.484970811288904,Y unit root (1)
300,10,2.01325584296898,0.51864145140947,Y unit root (1)
400,10,2.01008624709866,0.510889686827647,Y unit root (1)
500,10,2.01057364351185,0.503057804625674,Y unit root (1)
10,30,1.80005553883543,0.23970712108214,Y unit root (1)
