Country,Year,id,idn,lisrpr_tot,pre_tot,pre_gini,post_gini,lowpay,p90p50,p50p10,p90p50v2,p50p10v2,sstran,socx_pub,hlpub,totheal,phealgdp,daycare,health_pub,family_pub,almp_pub,socx_pub_1,rd,rdbus,rdgov,rdhed,rdpnp,rdperbus,rdpergov,rdperhed,rdperpnp,ud,smbe,rrly_23,rr45y_23,tcemp,agempn,inempn,srempn,ep,epl,epl_Allard,oecd_epl,p1564,po65,tfr,rgdpecap,poppwt,tradeopen,ckaopen,export,import,mil,debt,etcragg,fed,pres,singmemd,strbic,referen,judrev,authleg,cons_struc_cum,huber1993,leftcum,cncum,cncrcum,cnctcum,rtcum,unemr,Witt_Jackson_coordination_ex,gov_right1,gov_cent1,gov_left1,gov_party,instcons,structur,kaopen,empratio,sstran1,prefisc_gini,pretran_gini,postfisc_gini,elderly,eu,emu,socexp_t_pmp,CCODE,ISOCODE,TOTGEN,UEGEN,SKGEN,PGEN,cc1,dGDPc,hc,Inflation,Exp,csh_i,csh_g,LGDPc1971,Plurality,MDMH,LEFTC,Deprat,IntDemand,FCrisis,HK_COOR_1,sHK_COOR_1,sHG_COOR,HK_COOR_5,sHK_COOR_5,TOTGEN_5,sTOTGEN_5,Tradeopen,dhc,rGDPc,avh,emp_mio,rgdpna,pop_mio,COOR_INSTRUMENT,Kenworthy_Coherence,HG_LR,HG_CG,HG_COOR,rtfpna,hc_2,emp_workage,p15_64,TOTGEN_INSTRUMENT,rgdpnaavh,rgdpnaemp,logrgdpnaavh,logrgdpnaemp,logemp_mio,hc71,cc,economic_globalization,actual_flows,restrictions,social_globalization,personal_contact,information_flows,cultural_proximity,political_globalization,overall_globalization_index,coid,lg1deind,lg1caplib,lg1employerorg,lg1medvoter,employerorg,macrocorp,lg1macrocorp,lg1statecapacity,lg1aunmem,tmpempl,involpt,ltunem12,lg1worldgrowop,unionorg,cenbar,aunmem,conp1,conp2,conp3,conp4,labpolm,empfed,emppow,emppolm,pursup,comfrm,invfrm,labmanc,trecgdp,govempte,flfp,Witt_Jackson_coordination,occuptrain,iso,Corp_Jahn_add,Cor_Jahn_fac,Corp_Jahn_sm_add,Corp_Jahn_sm_fac,z_Corp_Jahn_sm_add,z_Corp_Jahn_sm_fac,daycare1,family_pub1,lisrpr_tot1,pre_tot1,pre_gini1,post_gini1,lowpay1,p90p501,p50p101,p90p50v21,sstran_1,socx_pub1,coid1,coid2,coid3,coid4,coid5,coid6,coid7,coid8,coid9,coid10,coid11,coid12,coid13,coid14,coid15,coid16,coid17,coid18,tmpempl1,involpt1,ltunem121,lg1worldgrowop1,unionorg1,cenbar1,flfp1,Witt_Jackson_coordination1,occuptrain1,lg1deind1,lg1caplib1,lg1employerorg1,lg1medvoter1,employerorg1,macrocorp1,lg1macrocorp1,lg1statecapacity1,lg1aunmem1,prefisc_gini1,pretran_gini1,postfisc_gini1,TOTGEN1,UEGEN1,SKGEN1,PGEN1,po651,ckaopen1,export1,import1,debt1,etcragg1,kaopen1,smbe1,rrly_231,rr45y_231,ep1,epl1,epl_Allard1,oecd_epl1,rd1,rdbus1,rdgov1,rdhed1,rdpnp1,rdperbus1,rdpergov1,rdperhed1,rdperpnp1,socx_pub_11,almp_pub1,health_pub1,dum1980,dum1981,dum1982,dum1983,dum1984,dum1985,dum1986,dum1987,dum1988,dum1989,dum1990,dum1991,dum1992,dum1993,dum1994,dum1995,dum1996,dum1997,dum1998,dum1999,dum2000,dum2001,dum2002,dum2003,dum2004,dum2005,dum2006,dum2007,dum2008,dum2009,dum2010,dum2011
Norway,2008,NOR,16,,,,,,1.4615,1.5492,,,11.64898508,19.78987966,184752,218906,7.21711745,.9986272980000001,5.425768209,2.72216176,.413134973,19.78987966,1.583127402,,,,,.8417743720000001,.234148491,.507204539,,53.33400346,,,,2506,70,529,1907,,,,2.69,3159,699,1.96,53099.81605,4778.959,76.26947624,2.426425,1197090,755344,1.403640904,54.27729701,,0,0,0,0,0,1,1,2,0,44.101,5.245,4.874,0,8.788,2.602952603,.58,0,21.05,78.95,4,2,0,1,79.33,11.46,,,,14.66,0,0,20.76,14,578,43.1,14.2,15.9,13,917,-1.15686381,3.427408457,3.8,1200000000000,.236701474,.116335787,4.969899754,0,8.899999619000001,87.40000000000001,51.21011845,-51.71735269,1,.92,1.297741133,.688776762,.92,1.267487122,42.5,1.531602081,76.26947624,3.82000000000e-06,63214.16574,1429.45,2.69072938,302097.9063,4.778959,5,1,.8100000000000001,.74,.76,.926264465,2.75504756,.851766186,3.159,10.95997113,211.3385612,112273.612,2.95558339,10.26001321,.504684766,2.656475544,NOR,75.3,81.95999999999999,68.64,84.58,80.06999999999999,84.63,89.26000000000001,91.7,83.06999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578,.64946282,12.794.102,.60937405,11.990.879,.9850307121590833,1.310.732,.9986272980000001,2.72216176,7.699000000000069,28.86648000000002,39.58800000000065,24.77499999999986,,1.4615,1.5492,1.530016257,11.64898508,19.78987966,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.299999999999955,2.200000000000017,10.40000000000009,436.1169100000116,1.171180999999999,5,74.50000000000011,.5299999999999976,.13,81.30000000000001,100,.9857291,69.55,.9857291,1.221076,1.219951,1.482383999999996,55.80000000000001,38.73333333333324,38.06666666666672,25.00000000000003,43.1,14.2,15.9,13,699,2.426425,1197090,755344,54.27729701,1.833168000000001,1,.3354068724999999,.6408135539999993,0,1.129999999999996,.87,2.7,2.69,1.583127402,.7463916199999972,.7738816289999875,.008783459,.0164709075,.8417743720000001,.234148491,.507204539,.0719194014999962,19.78987966,.413134973,5.425768209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Norway,2009,NOR,16,,,,,,1.4725,1.5528,,,13.85462694,23.2912515,194904,230473,8.27056279,1.230289922,6.173727478,3.213232289,.470767407,23.2912515,1.77732826,.7751637,.831223301,.007633883,.017576177,.9166472530000001,.291207796,.569473211,,54.3355509,,,,2492,67,504,1921,,,,,3200.012,713.7425,1.98,47811.20345,4834.002,67.44991405,2.426425,953870,660408,1.65322993,48.39592437,,0,0,0,0,0,1,1,2,0,44.975,5.371,4.874,0,8.788,3.186941314,.58,0,20.84,79.16,4,2,0,1,77.87000000000001,13.45,,,,14.78,0,0,24.3,14,578,43.4,14.2,15.9,13.3,918,-2.786803289,3.4236691,2.2,960000000000,.218401507,.137018308,4.969899754,0,8.899999619000001,87.40000000000001,51.04725684,-287.6289817,1,.92,1.297741133,.688776762,.92,1.267487122,42.1,1.477270186,67.44991405,4.29000000000e-06,61452.51129,1406.68,2.70091939,297061.5625,4.834002,5,1,.8100000000000001,.74,.76,.894798458,2.774209499,.844034144,3.200012,10.95997113,211.1792039,109985.3493,2.95558339,10.26001321,.504684766,2.656475544,NOR,76.59,78.78,74.40000000000001,84.90000000000001,80.27,85.43000000000001,89.16,92.64,83.90000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578,.64756775,12.766.411,.60829163,11.975.062,.9833127511129916,1.309.025,1.230289922,3.213232289,7.855500000000063,29.36386249999998,40.41825000000085,24.94274999999982,,1.4725,1.5528,1.540447586000003,13.85462694,23.2912515,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.899999999999977,2.300000000000011,10.70000000000005,522.026279999991,1.174557999999999,5,74.20000000000016,.5199999999999996,.13,81.5,100,.9857291,69.55,.9857291,1.222201,1.221076,1.541711000000007,56,39.06666666666661,38.43333333333339,25.10000000000002,43.4,14.2,15.9,13.3,713.7425,2.426425,953870,660408,48.39592437,1.634919000000025,1,.3352224689999999,.6360689439999998,0,1.109999999999999,.87,2.7,2.69,1.77732826,.7751637,.831223301,.007633883,.017576177,.9166472530000001,.291207796,.569473211,.0745796209999963,23.2912515,.470767407,6.173727478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Norway,2010,NOR,16,,,,,,1.4689,1.5631,,,13.68153309,,203146,237543,8.051042594,,,,,,1.6946203,,,,,.868340767,.278171674,.548107859,,54.81304348,,,,2494,63,492,1939,,,,,3237,732,1.95,50178.75963,4883.111,69.90067477,2.426425,1029969,726318,1.556697656,49.19719909,,0,0,0,0,0,1,1,2,0,45.847,5.499,4.874,0,8.788,3.632148377,.58,0,20,80,4,2,0,1,77.05,13.34,39.4,38.8,25.2,14.97,0,0,23.57,14,578,43.9,14.2,15.9,13.8,919,-.335982722,3.419933796,2.4,1030000000000,.219986156,.135695428,4.969899754,0,8.899999619000001,87.2,51.090817,116.3147181,0,.92,1.297741133,.688776762,.92,1.267487122,42.3,1.504436134,69.90067477,4.05000000000e-06,61246.04147,1415.44,2.70454073,299071.2188,4.883111,5,1,.8100000000000001,.74,.76,.889864802,2.796622992,.835508412,3.237,10.95997113,211.2920497,110581.148,2.95558339,10.26001321,.504684766,2.656475544,NOR,75.04000000000001,80.09,69.99,84.68000000000001,80.47,84.90000000000001,88.84999999999999,92.17,83.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578,.64567274,1.273.872,.62796676,12.371.278,1.014.540.098.775.360,13.517.852,1.46195254600002,3.704302817999974,8.012000000000114,29.86124499999994,41.24850000000083,25.11049999999977,,1.4689,1.5631,1.550878915000002,13.68153309,26.79262334000032,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.5,2.400000000000034,11.00000000000011,607.9356499999994,1.177934999999999,5,73.90000000000009,.509999999999998,.13,81.69999999999999,100,.9857291,69.55,.9857291,1.223326,1.222201,1.601038000000003,56.19999999999999,39.4,38.8,25.2,43.9,14.2,15.9,13.8,732,2.426425,1029969,726318,49.19719909,1.436669999999992,1,.3350380654999998,.6313243340000003,0,1.089999999999996,.87,2.7,2.69,1.6946203,.8039357800000033,.8885649730000154,.006484307,.0186814465,.868340767,.278171674,.548107859,.0772398404999954,26.79262334000032,.5283998409999953,6.921686746999967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Norway,2011,NOR,16,,,,,,1.4805,1.5782,,,13.53171986,,213664,249483,7.88233749,,,,,,1.667552057,,,,,.862388902,.275633165,.52952999,,54.55550829,,,,2532,60,512,1960,,,,,3275,755,1.88,52414.58721,4924.848,70.38888821000001,,1140919,776098,1.495350961,33.48334418,,0,0,0,0,0,1,1,2,0,46.719,5.627,4.874,0,8.788,3.286205579,.58,0,20,80,4,2,0,1,77.31,13.15,,,,15.24,0,0,23.08,14,578,,13.9,15.9,,920,.5872389810000001,3.419933796,1.3,1120000000000,.227440104,.131208032,4.969899754,0,8.899999619000001,87.2,51.36175712,81.13626861,0,.92,1.297741133,.688776762,.92,1.267487122,42.7,1.558768028,70.38888821000001,.003735304,61605.7021,1420.95,2.755358458,303398.7188,4.924848,5,1,.8100000000000001,.74,.76,.881869495,2.819217443,.841330827,3.275,10.95997113,213.5182229,110112.2498,2.95558339,10.26001321,.504684766,2.656475544,NOR,74.61,79.52,69.7,84.56,79.91,85.16,88.75,91.76000000000001,82.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.693615169999987,4.195373346999986,8.168500000000108,30.3586274999999,42.07875000000104,25.27824999999979,,1.4805,1.5782,1.561310244000001,13.53171986,30.29399517999991,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.100000000000023,2.500000000000028,11.30000000000007,693.8450200000079,1.181311999999998,5,73.60000000000014,.5,.13,81.90000000000003,100,.9857291,69.55,.9857291,1.224451,1.223326,1.660364999999999,56.40000000000003,39.73333333333335,39.16666666666663,25.29999999999998,44.39999999999998,13.9,15.9,14.29999999999996,755,2.426425,1140919,776098,33.48334418,1.238421000000017,1,.3348536619999998,.6265797240000008,0,1.07,.87,2.7,2.69,1.667552057,.8327078600000064,.9459066450000222,.005334731,.019786716,.862388902,.275633165,.52952999,.0799000599999955,30.29399517999991,.5860322749999938,7.669646015999888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sweden,1980,SWE,19,,,,,,1.523,1.2836,1.568524056,1.296255278,17.08808331,27.12435103,46068,49784,8.247341473000001,1.595116187,8.247341473000001,3.896165276,,27.12435103,,,,,,,,,,77.95628527,,,,4232,237,1364,2631,1.8,1.17,3.4,,5328,1354,1.68,18391.17652,8310.467000000001,60.5895306,1.174807,159599,168343,2.921306885,,4.770468,0,0,0,0,0,1,3,4,0,29.61,4.258,0,0,1.134,2.222632965,.73,61.9,33.33,0,1,0,0,.7,79.42,17.51,,,,16.29,0,0,25.99,15,752,44.1,10.2,18.1,15.8,955,1.505838941,2.819234371,13.7,409000000000,.261686236,.278587908,5.14604621,0,13.89999962,0,55.96927208,112.9812108,0,.99,1.506411304,.459184508,.99,1.476535518,41.5,1.395772344,60.5895306,.000181914,20257.10656,1516.81,4.254196644,168346.0156,8.310466999999999,5,1,.59,.71,.69,.774497509,3.409940243,.7983967950000001,5.328424,7.811561649,110.9868841,39571.75225,3.523518743,9.808876425999999,1.365361919,2.599804878,SWE,52.36,31.8,72.92,75.5,74.97,68.88,83.48,95.3,72.27,15,69.82092,68.75,.773841,62.5,.773841,1.136666,1.123739,1.478942,79.17512000000001,,,5.5,234.488,1.129828,5,79.96329,0,0,1,1,.88,1,3,.8100000000000001,.5,.5,1,1,58.377,32.99228,75.3,,,752,.89034188,15.703.989,.95185971,16.433.957,1.528.606.074.524.590,17.902.343,1.595116187,3.896165276,5.089166666666642,28.19953666666675,29.16750000000002,18.35899999999998,,1.523,1.2836,1.568524056,17.08808331,27.12435103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.5,1.800000000000011,5.5,234.488,1.129828,5,75.3,.879999999999999,.41,69.82092,68.75,.773841,62.5,.773841,1.136666,1.123739,1.478942,79.17512000000001,33.03333333333336,33.61666666666667,19.51666666666677,44.1,10.2,18.1,15.8,1354,1.174807,159599,168343,31.48910559999968,4.770468,.7,.237115278000001,.9025,0,1.8,1.17,3.4,3.49,2.059666629500015,1.090453964999995,.9086658685000018,.0045454315,.0261155609999997,1.300738790999986,.1380853584999979,.6150086755000075,.0057109135,27.12435103,2.638842635000003,8.247341473000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,1981,SWE,19,5.319,28.48428,29.283,18.47,,1.5077,1.3048,1.552184705,1.317703442,17.57176931,27.92136719,50762,55262,8.317480604,1.671131647,8.317480604,4.040848428,,27.92136719,2.182564455,1.197270217,.923702083,.00458787,.025020277,1.389305347,.132999074,.654590737,.00558737,78.35449579,.251327778,.9025,0,4224,237,1323,2664,1.8,1.17,3.4,,5350,1370,1.63,18165.74022,8319.266,60.38816657,1.174807,177977,177491,2.922546923,,4.770468,0,0,0,0,0,1,3,4,0,29.61,5.084,0,0,1.308,2.766907601,.73,47.78,46.97,0,1,0,0,.7,78.95,17.99,33.3,34,19.8,16.46,0,0,26.73,15,752,44.9,10.3,18.1,16.6,956,-.307823873,2.832696438,12.1,409000000000,.227324232,.287348896,5.14604621,0,13.89999962,0,55.74601463,48.37219169,0,.99,1.506411304,.459184508,.99,1.476535518,40.7,1.287108555,60.38816657,-.009181976,20194.75035,1508.41,4.260375977,168005.5,8.319266000000001,5,1,.59,.71,.69,.764655888,3.433043242,.796343271,5.349924,7.811561649,111.3792006,39434.43041,3.523518743,9.808876425999999,1.365361919,2.599804878,SWE,57.6,37.26,77.94,75.59999999999999,74.44,69.25,83.93000000000001,95.33,74.20999999999999,15,69.9512,78.125,.773841,62.94,.773841,1.140548,1.136666,1.547557,79.96329,,,6,81.61425,1.141473,5,80.65295999999999,0,0,1,1,.88,1,3,.8100000000000001,.5,.5,1,1,59.692,33.8039,76.5,,,752,.89147377,1.572.053,.9216826,16.077.476,1.480.710.531.457.200,17.517.625,1.671131647,4.040848428,5.319,28.48428,29.283,18.47,,1.5077,1.3048,1.552184705,17.57176931,27.92136719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.800000000000068,2,6,81.61425,1.141473,5,76.5,.870000000000001,.41,69.9512,78.125,.773841,62.94,.773841,1.140548,1.136666,1.547557,79.96329,33.3,34,19.8,44.9,10.3,18.1,16.6,1370,1.174807,177977,177491,34.79356112999994,4.770468,.7,.251327778,.9025,0,1.8,1.17,3.4,3.49,2.182564455,1.197270217,.923702083,.00458787,.025020277,1.389305347,.132999074,.654590737,.00558737,27.92136719,2.525726144999993,8.317480604,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,1982,SWE,19,,,,,,1.489,1.2974,1.533187863,1.310221983,17.74998731,27.88188776,56094,61238,8.401455809,1.560201896,8.401455809,3.835277907,,27.88188776,,,,,,,,,,78.96112125000001,,,,4220,236,1277,2707,1.8,1.17,3.6,,5368,1386,1.65,18200.56057,8322.909,65.73876316000001,1.174807,210873,212465,2.82168137,,4.770468,0,0,0,0,0,1,3,4,0,29.86,5.834,0,0,1.308,3.52962692,.73,29.83,42.62,23.29,2,0,0,.7,78.62000000000001,18.18,,,,16.65,0,0,26.66,15,752,45.2,10.1,18,17,957,1.148822719,2.846222878,8.6,423000000000,.224281386,.285632044,5.14604621,0,13.89999962,25,55.46275183,24.71240192,0,.99,1.506411304,.459184508,.99,1.476535518,42.9,1.585933976,65.73876316000001,.0000644,20426.75223,1522.54,4.25179863,170010,8.322908999999999,5,1,.59,.71,.69,.767498255,3.45630312,.792106326,5.367712,7.811561649,111.662091,39985.43082,3.523518743,9.808876425999999,1.365361919,2.599804878,SWE,60.79,41.86,79.72,75.76000000000001,74.48,68.88,84.81999999999999,95.36,75.44,15,70.84112,78.125,.773841,65.11,.773841,1.147848,1.140548,1.678976,80.65295999999999,,,8.4,19.49129,1.163373,5,81.94996,0,0,1,1,.88,1,3,.8100000000000001,.5,.5,1,1,59.955,34.21546,77.3,,,752,10.431.708,17.514.797,.9216314,16.076.726,148.062.926.887.248,17.516.816,1.560201896,3.835277907,5.548833333333391,28.76902333333328,29.39849999999998,18.58100000000002,,1.489,1.2974,1.533187863,17.74998731,27.88188776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.10000000000002,2.200000000000046,8.4,19.49129,1.163373,5,77.3,.8599999999999994,.41,70.84112,78.125,.773841,65.11,.773841,1.147848,1.140548,1.678976,80.65295999999999,33.56666666666666,34.38333333333333,20.08333333333326,45.2,10.1,18,17,1386,1.174807,210873,212465,38.09801666000021,4.770468,.7,.2655402779999996,.9025,0,1.8,1.17,3.6,3.49,2.305462280499995,1.304086469000026,.9387382974999987,.0046303085,.0239249930000001,1.477871902999993,.1279127895000016,.6941727985000057,.0054638265,27.88188776,2.412609655000011,8.401455809,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,1983,SWE,19,,,,,,1.4615,1.285,1.504915384,1.297976359,17.81304846,28.16379715,62136,67907,8.295595335,1.745871961,8.295595335,3.985933695,,28.16379715,2.428360106,1.410902721,.953774512,.004672747,.022829709,1.566438459,.122826505,.73375486,.005340283,79.63978671,.279752778,.9025,0,4224,229,1263,2732,1.8,1.17,3.6,,5381,1403,1.61,18496.94942,8325.682000000001,69.72700474,1.174807,260440,243717,2.620486927,,4.770468,0,0,0,0,0,1,3,4,0,30.86,5.834,0,0,1.308,3.892971719,.73,0,0,100,5,0,0,.7,78.49,18.24,,,,16.84,0,0,26.97,15,752,46.2,11.1,18,17.1,958,1.775837176,2.859813929,8.9,459000000000,.213842243,.278030276,5.14604621,0,13.89999962,100,55.17064137,130.4118991,0,.99,1.506411304,.459184508,.99,1.476535518,43.1,1.613099923,69.72700474,.0000646,20789.49809,1531.84,4.260987282,173086.75,8.325682000000001,5,1,.59,.71,.69,.772649348,3.479720592,.7918032940000001,5.381371,7.811561649,112.9927081,40621.27825,3.523518743,9.808876425999999,1.365361919,2.599804878,SWE,64.33,46.04,82.62000000000001,75.84999999999999,74.28,68.5,85.72,95.36,76.75,15,71.81444999999999,78.125,.773841,67.11,.773841,.9007810000000001,1.147848,1.72333,81.94996,,,10.3,-13.07295,1.180265,4,82.9504,0,0,1,1,.88,1,3,.8100000000000001,.5,.5,1,1,61.416,34.4894,78,,,752,.80569762,13.629.389,.90417284,15.654.067,1.452.919.957.299.430,17.060.677,1.745871961,3.985933695,5.778666666666709,29.05376666666666,29.51400000000001,18.69200000000001,,1.4615,1.285,1.504915384,17.81304846,28.16379715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.40000000000009,2.400000000000034,10.3,-13.07295,1.180265,4,78,.8500000000000014,.41,71.81444999999999,78.125,.773841,67.11,.773841,.9007810000000001,1.147848,1.72333,81.94996,33.83333333333331,34.76666666666665,20.36666666666667,46.2,11.1,18,17.1,1403,1.174807,260440,243717,41.40247218999957,4.770468,.7,.279752778,.9025,0,1.8,1.17,3.6,3.49,2.428360106,1.410902721,.953774512,.004672747,.022829709,1.566438459,.122826505,.73375486,.005340283,28.16379715,2.299493165000001,8.295595335,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,1984,SWE,19,,,,,,1.4801,1.3135,1.52425056,1.326279925,17.07407717,27.32861058,68140,74412,8.111460563,1.787640201,8.111460563,3.876323439,,27.32861058,,,,,,,,,,80.77387433,,,,4255,218,1268,2769,1.8,1.17,3.6,,5392,1417,1.66,19487.26403,8333.446,69.66987521999999,1.174807,298025,266668,2.620808146,,4.770468,0,0,0,0,0,1,3,4,0,31.86,5.834,0,0,1.308,3.490666606,.73,0,0,100,5,0,0,.7,78.92,17.48,,,,17,0,0,26.15,15,752,45.8,10.9,18,16.9,959,4.174167535,2.87346983,8,507000000000,.228957266,.267032444,5.14604621,0,13.89999962,100,54.93398127,225.6004436,0,.85,1.089070962,.459184508,.99,1.476535518,43.6,1.681014791,69.66987521999999,.0000648,21657.28657,1534.02,4.293473244,180479.8281,8.333446,5,1,.59,.71,.69,.792478204,3.503296375,.796301851,5.391766,7.811561649,117.6515483,42035.85718,3.523518743,9.808876425999999,1.365361919,2.599804878,SWE,65.37000000000001,44.89,85.84999999999999,75.84999999999999,74.65000000000001,67.76000000000001,86.16,95.36,77.12000000000001,15,72.27281000000001,78.125,.773841,69.45999999999999,.773841,.6521095,.9007810000000001,1.823822,82.9504,,,12.4,115.8517,1.192343,3,83.66573,0,0,1,1,.88,1,3,.8100000000000001,.5,.5,1,1,60.846,35.18131,78.5,,,752,.60816973,10.327.678,.84777075,14.579.277,1.363.401.510.213.230,15.900.751,1.787640201,3.876323439,6.008500000000026,29.33851000000004,29.62950000000001,18.803,,1.4801,1.3135,1.52425056,17.07407717,27.32861058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.70000000000005,2.600000000000023,12.4,115.8517,1.192343,3,78.5,.8399999999999999,.41,72.27281000000001,78.125,.773841,69.45999999999999,.773841,.6521095,.9007810000000001,1.823822,82.9504,34.09999999999997,35.14999999999998,20.64999999999998,45.8,10.9,18,16.9,1417,1.174807,298025,266668,44.70692771999984,4.770468,.7,.279501389,.9025,0,1.8,1.17,3.6,3.49,2.580156307000038,1.537411849000023,.9736257694999964,.0125575555000008,.0218546714999999,1.712636228500003,.1215378524999999,.7409617594999993,.005020467,27.32861058,2.18637667500002,8.111460563,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,1985,SWE,19,,,,,,1.5399,1.2845,1.586173766,1.296935821,17.77582683,29.45597076,70458,77964,7.702289217,1.745909068,7.702289217,4.099076595,2.073260185,29.45597076,2.731952508,1.663920977,.993477027,.020442364,.020879634,1.858833998,.1202492,.748168659,.004700651,81.28917945000001,.27925,.9025,0,4299,208,1283,2808,1.8,1.17,3.6,3.49,5394,1439,1.74,19905.73093,8350.392,69.34104532000001,1.174807,313889,297862,2.619938411,,4.770468,0,0,0,0,0,1,3,4,0,32.86,5.834,0,0,1.308,3.092737027,.73,0,0,100,5,0,0,.7,79.69,18.2,,,,17.24,0,0,28.2,15,752,45.4,10.9,18,16.5,960,1.982294867,2.887191057,7.4,516000000000,.250329167,.268382758,5.14604621,0,13.89999962,100,54.79895416,190.4064426,0,.99,1.506411304,.459184508,.99,1.476535518,44.1,1.74892966,69.34104532000001,.0000653,22086.59785,1538.05,4.339410782,184431.75,8.350391999999999,5,1,.59,.71,.69,.794373274,3.527032137,.804420759,5.394454,7.811561649,119.9127142,42501.56514,3.523518743,9.808876425999999,1.365361919,2.599804878,SWE,68.43000000000001,49.29,87.58,75.74,74.69,67.01000000000001,86.61,95.86,78.31999999999999,15,72.44065000000001,78.125,.773841,67.88,.773841,.9056237,.6521095,1.842531,83.66573,,,11.4,242.5399,1.194793,4,83.81084,0,0,1,1,.88,1,3,.8100000000000001,.5,.5,1,1,61.133,35.14071,79.40000000000001,,,752,.97258091,14.620.275,.86421859,14.362.534,1.389.506.666.199.350,1.566.684,1.745909068,4.099076595,6.238333333333344,29.62325333333331,29.74500000000001,18.91400000000002,,1.5399,1.2845,1.586173766,17.77582683,29.45597076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,2.800000000000011,11.4,242.5399,1.194793,4,79.40000000000001,.8299999999999983,.41,72.44065000000001,78.125,.773841,67.88,.773841,.9056237,.6521095,1.842531,83.66573,34.36666666666662,35.5333333333333,20.93333333333328,45.4,10.9,18,16.5,1439,1.174807,313889,297862,48.01138325000011,4.770468,.7,.27925,.9025,0,1.8,1.17,3.6,3.49,2.731952508,1.663920977,.993477027,.020442364,.020879634,1.858833998,.1202492,.748168659,.004700651,29.45597076,2.073260185,7.702289217,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
